ID	metagenomics_1	metagenomics_2	metagenomics_3	metagenomics_4	metagenomics_5	metagenomics_6	metagenomics_7	metagenomics_8	metagenomics_9	metagenomics_10	metagenomics_11	metagenomics_12	metagenomics_13	metagenomics_14	metagenomics_15	metagenomics_16	metagenomics_17	metagenomics_18	metagenomics_19	metagenomics_20	metagenomics_21	metagenomics_22	metagenomics_23	metagenomics_24	metagenomics_25	metagenomics_26	metagenomics_27	metagenomics_28	metagenomics_29	metagenomics_30	metagenomics_31	metagenomics_32	metagenomics_33	metagenomics_34	metagenomics_35	metagenomics_36	metagenomics_37	metagenomics_38	metagenomics_39	metagenomics_40	metagenomics_41	metagenomics_42	metagenomics_43	metagenomics_44	metagenomics_45	metagenomics_46	metagenomics_47	metagenomics_48	metagenomics_49	metagenomics_50
433	540.9596684852709	559.3565441961119	548.3109619732188	529.475089179453	510.4944735768597	478.21925653851036	521.0200848741416	510.69454285482107	511.33207779550867	498.0921288599447	447.95907582843745	501.8763085032684	514.9807102373853	561.2034934698756	533.3842319323591	550.027190078578	443.2682936606026	442.0137599616344	422.0212735163156	385.5290721051102	411.6123925197806	399.13770539296667	448.83870505881106	455.1621600663914	411.43594686966844	432.5521163510199	451.4288901731909	406.57288889183235	364.8641065988295	371.5404612797234	442.23269209390054	370.3582825282236	361.33968202016945	368.9514365698563	377.85922164135786	375.5124536936223	366.3909831113083	409.16784268966865	425.34447474074153	404.72697152511824	381.587734113313	413.96817583087045	415.5978838834907	400.75595509195256	418.4954883550701	479.91937098955026	429.91616433147743	444.77079472906246	462.0069579578085	489.0055831811232
434	588.241246601104	549.5671241290175	548.422794871006	523.0467011181491	506.7060724789816	500.1061139345258	504.49097941087047	513.5898904036495	511.3938991678318	538.763659310889	519.3871055715268	498.1471809001972	534.8441400366465	528.8626718673275	479.266459881678	458.08958630553866	421.352953952008	442.0734367237215	420.0999208002316	417.60571128369327	382.44376452727573	396.78531368693785	405.5996314868692	413.20122863669843	392.80245543649454	424.5700313553444	394.2125759476374	381.6617477469932	383.77974583257065	372.1067220468777	392.71206331522814	368.5267951201778	364.024679067872	396.96145191218227	333.32177331949697	356.7640846889745	361.0931453720466	408.65878660641545	422.82826733469153	488.71397128453356	416.99605856343385	414.88519794899497	405.5891857309053	400.2991624447989	409.5406450203177	384.56631827992226	427.39935147486625	480.4815508822828	480.9681417290606	492.9067548805873
435	543.5437477908016	556.1719724402848	549.4137266198812	537.5086778197588	509.4845279130685	508.4660020456131	495.36139949971533	510.2130726750348	510.46963620827836	505.48677301668687	497.8168206769706	498.5283166660166	477.6166150550047	412.6695034469627	518.7151215935056	514.8436358925256	492.839594020906	444.6022505629113	420.79430046869334	453.6283014913353	418.1020406699061	406.9201149868467	417.0445387971115	444.1066751194713	434.13424395095274	407.0848684972598	444.60499858574883	341.4825955701151	404.45936922316895	370.86141752748443	416.6133902108726	370.65332719162797	373.4535508026652	374.51722973688953	394.20208750514104	377.98265092298857	364.4835382797721	407.71445222688	413.22102995021567	436.68579716235183	455.1175054051682	413.31383169394354	414.20273746555745	400.7502052994401	393.28487361794123	423.169809097734	454.3464460270163	437.2311089938934	491.78154611562127	466.37013641989
436	566.4922462513018	561.5657853272928	548.6376040794562	522.2120370018854	505.49391377304494	462.9153302078062	542.0988693430448	509.558160440226	512.0877154580488	565.4845838922312	511.66517639774867	496.4561160822022	506.2359316756413	615.7807596458274	540.405196402297	498.2950497745531	471.9080338765647	442.61334318153666	422.2965734723292	360.3673989085207	411.90363151679475	410.13437472537896	422.8732482174643	421.2378035633242	430.65473454507264	407.38345691278107	423.5484017510435	370.7000598683545	365.7679476554484	371.6471205351178	360.41689310331685	371.6284037397056	366.0717759120116	356.62694032516134	382.18898103364404	404.7975413566725	445.7233390111435	407.89096789394074	420.66472576085545	439.61830868376524	379.1388911716193	414.5290619618716	410.2737869107461	400.6779875887753	394.4741897610274	467.63873283193436	443.8005133164436	458.552865344974	483.1813962997121	506.0550424904133
437	573.1370042164026	521.7833223781856	548.9964092457344	535.4991719010123	514.961963183375	505.9729978159598	526.062612773125	511.50474560033217	513.2256423137595	498.27411948923634	493.48816732346205	505.10323719762994	462.8949893084796	475.79264710935655	470.5625032047308	447.4127342057536	517.8967627685731	444.1622101441298	419.79223845620015	367.51960071406813	419.79517581380554	414.6340572879682	362.39093286681555	418.29195969422545	397.5455031885572	422.91937290252315	376.0310766711922	398.03905379151615	374.9131280276227	372.69588788909334	400.0027713491495	369.44808684562054	376.6795939947026	356.17180963320266	309.9786273096732	400.19896722083087	422.40560695525653	408.924668579593	422.6391387821606	423.6534353841202	452.07086584037063	416.22939090865464	384.3770808147063	399.29189967475304	414.1423808527287	414.5713069854326	435.63194778615144	458.10317998517905	480.45376111294377	530.9467579288241
438	571.2139028144526	601.7828220971113	547.663642258815	511.6094217514982	504.8209281676591	522.45648006274	517.0898428371079	511.7937698649898	511.7633657598158	523.2107110139007	487.28724986525845	493.1896850059178	480.0426723244757	508.0268238749154	473.3773043803307	517.4082465753227	487.2001588158421	443.17967862469334	420.2164179184211	413.06994853388744	409.9212665616764	401.92475664161975	443.0640495422041	409.7940329024656	441.1726483187325	427.7037792464139	399.9399670774531	372.9167794243864	396.1154064783211	372.54970204983266	414.25321534604757	370.16855630490585	363.3331399878714	343.42120345892585	398.99383613056733	390.2927989793719	426.3944315934795	409.0613821070966	422.5514710328397	402.4873455103267	430.71137103695736	412.98833879799986	403.868694061106	399.70362672733614	417.1157979841014	470.1172599948104	456.5415412053536	458.8084798006075	485.6580175634204	486.79166918008445
439	578.0907311622399	555.5821959445271	548.6317135212847	497.03150776128905	512.1232915035023	508.9752392052446	523.9035188500103	508.985821275291	510.12666872654944	485.1575621743861	514.5967106402784	497.41602082998764	517.4019025377992	487.17698074422447	525.1156837563665	457.744660391193	523.5614998204368	443.10719966345766	419.0151497383717	410.4622846261221	415.58218142664697	392.47543506892464	400.2719673654749	433.2661853974681	453.3291405350978	405.49642997746633	370.86353233947455	409.54612141492464	374.933157093731	370.70638458389993	358.8352031091652	371.09286108713246	365.1050259185221	327.1945369641838	370.04699978320303	373.0435952784582	410.57494158696784	407.994070619982	424.3784781163653	332.9584587474962	372.01915614390174	414.443123377708	393.38907997272264	399.7721807973975	396.37521826570253	446.26118850189965	475.1379392101457	424.80298420449054	457.76755136677576	498.30341039201363
440	563.237885846021	589.2904262310989	548.9546863906229	531.1858258663896	503.3597711254539	505.5804188044858	536.3973447406889	510.7668508318231	510.6419921965787	531.6811784500617	505.8767956366702	499.2529882850627	431.000118373408	508.3926095809189	487.18377975279594	476.8749125774587	465.65588436139143	440.9570148166726	423.0563508780824	422.5294120840053	407.54780301449944	409.3890095041487	451.72007806456793	423.48088349786326	414.0331054510732	438.3894563163679	404.95840138955447	334.28112219738983	374.5743026673224	370.2756795476966	413.3037668435646	368.74601213916986	364.2905196188037	339.9363086723978	325.36672366695245	364.5254853109947	348.9005185047663	409.85403484200316	424.51912164492137	433.56932144076166	441.2577551131387	412.46788959488225	395.4366156339669	400.3887288235434	431.8567115337868	387.02942166996934	401.7126298839334	450.1821046617941	479.33232948170206	501.582268952225
441	589.1075162196812	549.8358386233849	548.1302828981945	539.1680021121003	523.3077069199745	509.57219363453356	519.1496808313772	509.74444151937024	511.9852145901463	522.3447463736269	493.2174799164572	506.71390389057615	471.41791207753886	481.46097047185924	518.6516725878846	419.85566244000483	546.8761036752884	442.2624741165355	420.6722646263993	380.8279191928537	424.46834433949806	401.98884580686416	397.6636338827248	437.14500205209663	488.49783765848883	377.78860925980734	387.400963993902	353.39932981235995	401.13366263493043	371.2734528711842	366.2319670894219	369.6781536992117	368.99673490905457	344.5519682028567	392.1558278616509	381.83191032992056	418.53673384421995	406.4044577569467	417.7852759511734	406.7815233251318	468.61205136874344	415.5118070674367	399.9346215467747	401.24135732564844	369.34435942708365	361.5252433394127	486.86254557039535	433.33428670669866	494.3391761928191	498.5587383017221
442	605.831353147942	554.3298383648271	548.8463217164227	528.6720889394476	508.06512108642795	526.791912129318	506.32100474622825	510.05307085543916	510.0536860617446	528.3465045663036	514.1697118563723	500.3264418812173	486.5320166421459	516.951734347836	485.81353254313814	437.294429896105	531.0918723764374	442.79112972584903	419.8847118409496	386.7179788904944	420.9968337825973	414.670556468504	408.65511183716035	444.22262224950657	438.1856561526243	412.7427843433961	357.84449922768323	399.0555449849289	404.82238074919445	372.85950227780467	338.0235097537789	371.6007188105538	369.5108178287047	399.53457264368933	357.943839603664	378.0593358067359	393.9698589835539	408.0681530245639	417.8594412009804	477.1252223551098	458.5962374162455	414.8258723936828	406.23915665491546	400.4344123139376	400.62996811945004	471.3723882764961	396.44211546869695	427.79873404824787	457.7035931587101	518.1946021223255
443	614.9314981908852	543.1790727462225	548.1302654795738	530.0941621404913	517.4854591266961	527.6775299901083	484.4713194787703	510.6743220407849	512.7840480279965	490.99790122107703	497.0699358831796	495.2504412290844	507.85726130636255	436.5905724350808	515.9615946351647	428.4338524758675	537.893506941554	444.165793771014	421.8492922994514	418.4394911713754	417.418564560761	395.32604282770757	433.67983402683836	441.82915249604093	455.7161573533636	430.7347205485786	360.877326723985	448.76942280019773	378.0622891094725	369.6611047933963	365.7663726571242	370.13390132056196	378.1513588318772	369.66053829987027	366.407932226352	389.55633140116686	383.09517776665956	408.93820764435316	420.8428840405258	395.35078816937295	416.68742871266807	415.39981362412163	396.05925507909643	401.6874448214188	415.07141642664794	441.8592091686895	399.86179074602757	451.29237510615053	495.93577974792817	515.5940741806963
444	577.2078435212841	560.9610347028097	549.34114797328	533.664369598598	520.5029984707663	534.0757741008874	494.7839516639919	512.6833312448058	513.4069028431131	505.9138401275481	522.3158858957036	489.82923130794666	484.43813336120655	469.2989950059835	464.47603638523134	511.5358522978393	514.0278472784354	443.4297962810376	421.02092135224814	431.5190495020259	414.7214599790021	421.5341987551808	414.96532861521405	443.613104460344	371.06735812080007	432.26685309820294	423.87396808658116	407.2583436441054	403.99379843353324	370.56201269374986	404.4869844769871	371.35399688133975	363.6429841463204	350.0450613861995	351.34901926047195	409.37858462854734	421.40133206972104	409.1789413933407	418.0158678769811	466.97131533758966	409.47314432288636	413.6944374013521	388.83271032997703	401.53051154842825	420.2159258846719	502.3934041436611	444.1016031725683	459.2986302183913	495.7761870464894	512.4134599212971
445	578.5930601346184	572.8010514038168	551.486526967137	534.7521338936173	509.8530083827741	506.63413622208395	464.9011614781022	511.7385316246098	513.0164988829015	505.31848678318056	499.5681955893756	498.0160950125671	462.1984504534492	419.48745080711143	491.73611650901256	472.4949388284445	391.5365563415862	441.5417272745453	422.85213940299286	380.0313117884065	381.6167316122621	405.5188181167001	450.37520893211945	398.88689634614104	423.4537382202941	421.12869482103383	413.13365094270887	463.97496103829684	363.20421684688466	371.6309548524088	426.3664862733822	369.7612011561606	371.92912411462385	445.9332153331861	435.6643202749166	391.5049263126084	378.09473966408234	408.19234951057337	420.57218290491704	423.42229331540267	370.41770036870116	413.7795618493744	385.8501920470504	401.49235668827106	402.21575240599356	417.66367963021685	399.64925528940887	493.20643073132874	495.36612417540164	510.90430845986697
446	578.6926208281391	542.4828461388582	547.8822675583941	538.2306768244351	512.8395216795478	493.43622648230274	485.11692871832514	510.3631655122438	512.9314555599979	498.40934954407	479.03198243995774	498.32134283675083	518.7045311716101	441.1952047850971	538.4850366118793	436.99634136308936	465.3183053290982	443.6338454096079	420.72248430715786	408.5656649066689	401.68158191887323	402.4358399835279	417.2924484191256	419.2007925684033	447.1007042147041	420.66688274398024	414.33856485210964	390.1170237325837	337.75411466741866	373.18774838813266	442.6616238456612	369.9930000797716	380.78161238110147	344.8423314979533	406.0368399334884	382.10390527634615	416.09883495395883	408.95695097893605	426.21835967161957	454.1435549021803	391.5883935589593	415.1747406159686	360.2681166414513	401.01014650027724	414.54544787674035	394.30152840702084	428.8343641217649	471.90127549897375	484.49339379681265	526.77134836435
447	567.3478672791656	565.502952008905	549.118712573989	540.1477336444918	535.5519609807661	506.30008193528954	454.8695624772917	509.8795709280104	513.1893035275574	466.68396136395427	496.92745701113506	502.78346938399807	487.33172446154055	423.8940819854875	454.16355524939434	527.9887423036329	460.3618355559675	443.5274775415772	421.7945887313914	450.4711079311578	400.2295063440014	387.1569648925731	410.1796917746989	445.7054991297838	357.7574122392502	380.63784507999515	424.36003047910646	374.74755827350344	391.96781204124886	371.5243168298843	369.2979145751274	370.66766049584237	367.5297828256596	387.1389695606471	474.8811490879602	392.4687949690618	446.53218417568525	406.30551885671787	422.6783566837443	462.4523227016895	367.7871120146449	413.9063017825376	407.8726253236791	401.20694256197817	365.7371392551276	327.4496534112202	465.5199005414386	455.0805304544823	490.8839628092631	478.87871360065594
448	549.3385418066784	531.0190660537182	548.0983062925376	532.3291609645585	517.0495454407103	513.9957662811518	526.4996387323403	511.1819721751991	511.7748630083401	516.7650761692857	514.6955679189649	499.24389857888957	482.64754760785974	487.568263050206	481.9985217216123	490.21465586592984	514.278830247186	443.06290006233985	420.57673607465455	400.4555008903256	405.6219000743646	415.79865081759993	451.90880392050497	425.76594714128936	406.4065773569705	412.16467028656155	393.97082052490003	370.1863250885174	405.37590363451216	370.65742995519815	328.17438139781814	368.6006881050366	375.5479326934513	331.50838632563733	302.2526268771305	406.5342544843354	427.5530887866081	408.01489008797756	417.59642311759734	418.97775936030735	425.45381656553474	416.0515287184044	429.3930793810687	397.9038296034474	399.26901960564516	335.89337775371655	461.5882693092179	456.94666590025037	484.3243078708945	460.4961773614237
449	563.2292481687145	543.2242962194284	548.3860603053074	547.0588027204628	498.52097391080196	480.09334327337973	500.2218489110375	511.3831233373268	510.9204728986948	568.6949082455968	496.6714549571068	507.55856565805186	517.1319617610322	485.20126626679195	450.0735138318858	502.6755103102161	430.9762920511673	444.49845621494404	422.1445905337866	401.1628280529056	389.79404294988854	405.4131352061524	378.00364935563414	421.7774488056461	400.4002993084525	399.09873673561253	424.34513300554306	400.528618261843	374.24704595966614	371.43559187926974	402.2665819579778	370.77473124844437	360.6648262962483	397.1994657593213	330.0115387360345	408.3952909959192	457.92342118317356	407.18251129546417	419.9347548376476	363.88650675265546	436.45400251724897	414.5199240769349	424.5717396110743	400.7580457559517	382.56671790952714	499.54022470582254	444.5090415046217	475.3124235392758	487.7154952200724	437.28430261527234
450	576.5212270479284	573.0937684445254	549.360364141663	532.6177114637592	531.9926498202166	522.972134601508	515.4712733790732	508.93320786792805	513.409152278686	467.5905062922934	491.093120627314	495.76796238629396	529.4664871023072	445.08100370385324	488.5722995215945	489.12151066219997	438.36113436470146	443.94780232445044	422.56216106659946	426.2841873499594	386.882353378463	394.4219195701837	395.3942537305553	415.2640110263773	395.164104865206	429.07015733842616	382.8271610888048	365.07547546491094	355.06088338762567	371.3265597045271	333.7870596182889	370.39449838508233	360.5476271791325	396.15975046293687	426.029183629306	386.71560333987475	382.5116192728439	409.22029802545126	422.2905617889137	434.27524481543594	418.7368352533928	414.4145743615245	433.86220993218694	400.62339727545486	419.0593817133003	453.8771559980272	404.9577050113432	479.00162332710215	470.2482363500945	451.3947471484006
451	590.0263279504188	542.1107928175608	548.4208473896595	545.3259456733567	533.7985801048699	515.485445888369	524.9828734257715	510.25873451902555	512.9089466269438	477.57669610391736	493.7934192473652	508.28169344571523	437.3317928220978	499.7296364561324	465.5409143918217	460.6250558580361	421.0473561431406	441.910485852839	421.7714456222049	411.67442396338845	379.84274918399007	412.3891690407509	400.7574514059504	417.3975649245185	431.93132363661283	427.922708999858	374.6312806856693	368.0010342333483	366.79489067475924	370.2398273786919	354.0298765873955	368.79776852183795	373.10623332312645	397.5354897391997	432.54661674131387	404.70584007454283	412.0414962446228	408.9358432989822	424.2061752908633	378.95665383428354	389.8604027957298	414.63638711944026	417.5833983016541	401.00712803039073	415.37443580275425	432.2069981414375	502.12458228948543	478.25627695465874	476.30685069067863	467.49200082260654
452	562.4690905179306	538.7143127260873	549.4460005901819	538.0861031184068	531.2508541608353	484.06567114284496	542.9258157488373	510.36050251621805	512.5030668451614	474.0609714402728	508.29658721187303	513.5853699727239	473.45525590763225	456.4922197479007	493.6990236606203	481.58159131878466	418.08214197647976	443.0386782237461	422.02988952052556	386.6413308820961	398.0924800019766	402.21403611092194	387.5773405838888	424.753402911361	397.3215689308445	395.2088920743255	405.7203882181045	385.0780993446502	357.64574461110806	372.7300024067571	396.3759563537957	369.32081713081624	353.9350428152378	406.6026047286718	397.0446485654524	378.0756549680084	383.7741126411014	406.8650681031144	423.9721726125364	444.38894809065954	426.2045624392231	415.0996807457011	392.79017938196716	400.43925580317904	377.90721844242637	434.80204193722756	457.90216674644444	457.1012241987551	481.74910019196903	506.2378130248196
453	555.1866476012312	568.0089180158407	548.3327126562966	525.3164830147897	516.3580683283182	497.13268984022204	531.0718718541232	508.7432359720308	512.4784164834155	528.4103201237489	510.00084974801376	495.29128624416245	483.6228701263058	496.0903400509482	516.7216108876539	472.9244011202485	451.24729095954103	442.3506193982901	421.64511731559537	405.699461834877	408.2301186338159	414.0276202281398	359.51959348036786	418.1338528894384	425.25772790289517	423.05287206755895	403.6526486289118	423.2323369447374	382.88645214754797	372.9574383004315	350.3016391988167	371.3299325557545	365.1480328705415	402.4890671167111	423.36839304215516	374.62788373156013	406.9393034544622	408.5305566423612	426.15731071246404	391.6306714744977	447.92060515626247	413.99525561863237	400.37848111217113	399.361391087672	407.82863079561025	487.3019015624776	436.1085598099357	457.1321822156565	483.1925335230295	489.26651026080964
454	578.9174394126139	572.1067406660327	548.5430014787463	535.084254032742	497.33464372352836	542.294685960305	456.4689869454755	511.2064561957481	511.231841278758	536.0120630625685	487.64730427825435	501.69533182076566	492.4480209558333	509.3584832530151	450.8147241543079	489.1571402309831	447.53390703267314	443.10682406703785	422.24248916793636	414.0208378168081	384.9321932060695	396.53384769594913	388.1734523151449	421.88039960059933	396.7839749052715	430.1922327476805	403.3718214702743	402.4225741675453	383.4971959111095	372.56341099239177	389.3483072892718	368.65651343709135	371.47398741166955	352.9930977116863	280.1339853403817	378.13036281740557	388.7443032450722	408.9503933005523	421.7087345807569	439.4179810923958	440.13911708290965	414.1226661625598	396.5137551837218	400.52234652415524	414.8727236049902	384.53299646634815	456.5684635875112	479.8244271115777	465.47130840051335	485.288423328869
455	547.2162825581116	542.8850539362769	549.7633763572333	542.1649546167365	523.1854910131102	482.4212488260358	492.40092730592676	511.13221591775886	513.1466002972666	498.3988113941849	504.8780584232298	508.73446410236966	508.92136431627654	448.3722290607711	497.7840031683245	483.8394893361337	453.65774239079616	443.32306195323275	420.48448899525926	405.15624586382404	398.6831546216592	406.93925985769476	398.51418185430924	417.2002464510191	428.2694014258061	425.13619821472327	441.6830282976671	368.95040318415937	395.35312739608764	372.6809629862716	417.8164567037409	371.74242269677364	366.9429072656369	385.1907281704495	390.52069065274935	377.28640988814	410.2494128626513	408.88549213674185	412.44423570476624	443.3115067382133	441.4701982292888	414.4850217396129	395.9590009747272	400.4928821049518	413.5571166149583	427.481425199866	463.3944565364191	471.03826694309623	475.7940977253189	485.0203688204649
456	548.494194937743	575.1047930798154	549.7949357265486	533.0976577701473	505.58288190055214	503.1258446017939	460.683637318586	507.98012798909747	512.6523609514194	524.5851357945256	488.83999052943176	496.1521651352836	497.1672201999823	524.6504899468281	500.11670766725285	507.01997687361137	440.6601355048175	441.8137075792167	422.32120894224323	410.95989993073744	413.536374914548	407.16842530482666	431.919789830039	421.0226543190757	444.0574617718938	422.30779391052306	452.13347408182403	503.27106927322615	372.34426006058624	370.66288236417495	407.17804646412225	370.75029870808856	369.5270556796451	379.1172977075003	283.6921413744998	369.1064450432026	288.68825613209066	408.23167225790104	421.5979776071807	393.28521614262604	439.7814040327721	413.78521960062676	392.739389856147	400.52760113967537	402.53639628150864	416.37994718836615	447.87215815235925	461.58276347627856	481.24742701187296	496.26948284343035
457	559.4602199025628	577.7535992581707	548.1806683327715	535.0803123159336	520.4880208175337	492.3740121481055	538.6457588546452	510.714406960766	512.9749532707293	509.5350500214788	498.51577740362757	485.93853871595473	493.9955986287047	482.7278062311566	517.8404970791415	507.8789758303108	444.6925193757216	443.1206821599169	420.185314450827	424.70337640962543	384.60499732311393	413.23485900489413	459.24592846081265	420.7191161779932	426.64659078687674	410.8625619207046	424.40586583450823	433.5714446916724	374.51961410086625	372.18727585315037	386.16912702444426	370.0093059975507	370.8334676349829	352.27944658542515	372.8363719991739	398.08273670172827	406.4900975161561	407.99130412776464	419.3893801404438	398.8307629501632	429.4351568627191	413.79054305597316	417.11155813961915	401.3083020875593	395.9732319633727	447.1621873937477	424.5278810852043	483.0325061733856	484.25853740680265	483.1258950167672
458	557.9590761756202	542.219988474032	548.0802886005687	518.3761126784227	513.2547863044932	479.8148482787727	562.4835573296327	508.9728938787472	513.166776522665	492.16078805759446	487.5284624368687	513.8486898059543	466.28134657785677	457.8156853780499	552.9227555864342	509.59026557720455	450.12387096945133	445.2965758479568	420.82560901118933	403.25007474021857	401.12007866631785	396.58306085065135	383.2943760975918	430.37498214557303	473.82506397471747	411.41542092096034	423.23514093378327	349.78122422984427	363.9869965332999	372.04282530430436	380.2920196904204	369.7320524934836	382.9335623901274	395.7827156933281	442.194112487895	394.96647782438436	477.25989448881353	408.1657099589021	423.4217795391229	435.13105109361976	330.1426598197048	415.5743347191556	396.0468767880958	400.4298550039341	401.1939143329593	444.73067040269825	416.5195370357478	475.3543244549143	499.4076067572841	497.1506635786601
459	572.759097821722	574.33504507708	548.079918086499	541.8294793133539	503.6616067065055	489.2582687874019	524.8147955355465	509.8732475969264	509.90679197270833	527.8753968188661	508.1054226579549	512.7805619828546	487.98689856485385	624.4048396678673	489.7954381579123	504.9459705650456	454.5491350423357	442.83849582592285	420.72482838546273	411.84635345086895	390.3463686451928	394.24449410872916	426.5748998009096	423.6237200574943	449.5249157895833	445.5092561395659	402.35562032075876	336.9912152444345	373.1347390106898	370.715131351654	333.0317027078122	368.1636237358405	372.9074214988657	336.8275094381408	325.7559967490173	385.44478788005705	382.79032899499424	410.24664869419667	428.5135830509026	368.9821237646284	351.8031529827951	413.2201406740014	425.71965812465237	400.21687366332884	437.3664782598412	429.5671142794316	500.8222532570364	454.7718875673552	491.7441493848918	489.9314120581725
460	538.7359244187004	542.6380960091134	549.112453073596	517.7200119456182	491.22700296211224	513.7595285660695	483.44987781588765	511.5829225721929	511.90976698629515	545.2077834823812	495.59250160547833	496.96358863163636	470.4184001505031	373.00781808480826	512.812659851805	511.2980232431371	421.2865278832835	444.2099375076439	419.71884398137934	392.4950444763332	395.31063876294184	409.6438997458069	357.00578221684253	420.1096258338796	448.2299652440733	418.5428933374574	453.82872319211594	424.1162756749766	378.3810788524059	372.1603340402811	464.3601328159173	368.3502766851492	373.7370818406804	391.4554764467854	382.40899923871575	376.6040133719768	384.3014512160498	408.3403702613398	421.9178574766828	396.9084833545663	463.5273269419095	415.29122873751027	374.8321792624796	399.6322628554039	404.0579619789775	439.43972015540385	421.47491935094655	487.9784795893317	475.44538314562027	535.8107709734405
461	592.2191153832026	554.5927401106704	548.3078329246418	529.14774458025	514.6365660203809	501.5707062271816	486.61590041755824	509.7366862496587	512.9939875944514	484.10920376716314	511.4660993299481	513.391431546615	490.00199549773447	520.3900228100829	515.6914492110683	460.1202318396117	438.5082959873051	440.9920894984	421.270099947872	402.44718252923917	397.2654657363711	411.7179626987965	415.8012325486958	424.56460959892524	454.82436603193844	402.196738462113	415.8611970821318	364.3536398542893	364.1812749162971	372.15056217633224	333.21966744555425	369.244501725268	367.08567665774405	361.7289913556254	371.40482069074255	333.70687904771455	380.5314840218548	407.6643748147792	426.3584777495352	416.6408097461089	391.5018041973387	415.10583336907337	408.8778581228245	402.4648085736175	392.23057872872135	436.40238670633227	457.79316199520855	476.0838798124058	484.08690439805696	499.0096808109026
462	563.5249550381296	570.3330845206673	547.5393684471935	535.0392340024656	493.788670341104	493.50527550689935	446.91982286392454	510.8571224423945	511.5805682882825	538.0805884941001	530.5091052084157	492.64108559970634	529.7622421038394	437.9481143228446	489.0473538379643	472.08145169064295	467.36507151812145	439.99399052957165	418.8923750856285	459.88224658047716	407.16716797614896	411.88329759298114	427.384201923658	438.12015239227395	394.3790310171452	425.13906460444304	399.2647151004268	436.85348715246573	369.44826200938274	372.0325762454987	355.7709352979672	370.67027487225204	371.5398066908884	384.9650728042364	318.88150528438547	363.1980230869085	376.83636326185217	408.54494725084623	416.7944842726805	439.7068035309844	450.4238012424504	414.4990098882833	391.57296247460766	398.90935938399764	407.2049369684428	397.2949725215474	397.07895974017936	465.25724063880415	471.2037081308087	517.8841617880043
463	574.7975866737511	567.3618982892639	547.4519841456752	554.4086573285821	517.4538265888954	516.0523317896796	599.620747410278	509.26754599764735	513.4373727951026	507.1028871862377	470.6002830586269	503.21247322962137	487.1474256857391	512.4737351823499	505.6539602629881	409.9993177687476	511.7530293760569	442.30202302483127	421.06934881893676	426.4114539526201	386.42561876068567	418.3952453096847	413.54721979996424	408.801304051886	417.3483602531459	404.93863821732464	389.4308626258977	395.5339378714447	398.3696395351215	371.18957524518277	357.79152698860645	369.7558266598325	369.563207776912	388.41311490761353	381.91004012271884	391.8868559775336	438.19804732992657	407.8240702218163	413.58614716850093	374.35439032102806	356.46070679282076	413.8994668774614	419.7241310305623	399.7169242802187	394.0345741127687	409.94952035428713	393.3436477777266	483.83357467794656	483.11015602621376	469.53962889931074
464	586.1175420731365	567.8159965519374	548.1768096111155	534.6380105025717	505.4647365182272	513.8469705047131	475.31743519386396	510.95805123192514	511.5226099874444	534.6168104240479	514.6665781002386	516.5890611570417	527.8598484511269	424.74503795625435	430.6950415240729	483.8431132484891	436.51447192848786	442.8756441294259	420.62044442642224	435.67645507651804	392.5658502533146	401.13967219076443	395.37987236547707	421.3605967939998	424.97025757103256	441.04380894840557	371.1668054705052	363.63455763125927	388.71969376770494	370.0070030526082	341.38755615505653	371.33454932020805	362.4743463208877	402.25287457797424	298.1297564790973	349.88003015770863	367.48750369291474	409.4007082235858	417.81249426280897	454.7630776143776	428.561970397769	414.3896100902036	397.5671315800912	400.11730664399954	421.0627204774825	393.6507127899677	469.2125660240501	470.0241943866253	476.9721973904628	490.1126619596995
465	561.3773790346779	584.4132122886546	547.8442561147564	516.775861104317	513.8839833265663	507.9141216010937	498.98823986817405	509.50953790316333	512.6330039646632	480.025543401086	520.6815361532446	482.53141409504354	460.77285253631004	496.5321206584513	490.47523248243266	450.7257485034704	448.4385286790447	443.7479132647549	422.49182546014174	440.5896662778141	397.0423612916019	416.2663413637521	439.08237948240674	413.68260031924433	386.97475254044235	426.6292832325253	395.80298761884336	427.1830708212851	358.42651612790485	372.62482412122364	360.014222593336	367.077674171703	373.2570043518753	390.8671127943785	424.43212662284395	365.33343565681696	308.835569360277	408.66658126304293	417.4047466080037	417.59060609310643	374.1691908536801	413.8681317910108	399.06889622803425	399.79938568562704	411.33902634673086	363.4416019751339	409.26709015986114	470.0262583299158	487.75906160333295	526.0079098251288
466	595.824471021347	581.3547638678801	548.7250298927698	526.208145763756	498.2510086686429	508.5570254050356	471.4852017026292	509.9766686964697	511.6607079680974	527.5811421976745	498.0878906624511	498.9394521503284	512.2149000987157	487.29285288306187	479.3244308425426	472.34149835857653	437.04358517875966	442.841892563883	420.6971016449456	418.77494492203556	407.1574768728883	407.35073110591844	429.6963415068129	417.39183031496833	421.0648259144921	414.34605136223666	415.1574075155216	370.0467130529608	368.68988518298613	370.25690041365766	343.2618322405932	369.3827279123672	372.616610636308	398.01817365835797	342.34988306250796	384.49459793103006	388.4431219286059	407.8041476209732	422.7725748607654	438.57403495203636	424.82620610291616	413.4900687506709	425.153273940289	402.46875099735576	393.51192793228466	423.94907509542406	433.40327189692476	466.79288233090904	493.33849407540407	456.70215533556785
