ID	untargeted_metabolomics_1	untargeted_metabolomics_2	untargeted_metabolomics_3	untargeted_metabolomics_4	untargeted_metabolomics_5	untargeted_metabolomics_6	untargeted_metabolomics_7	untargeted_metabolomics_8	untargeted_metabolomics_9	untargeted_metabolomics_10	untargeted_metabolomics_11	untargeted_metabolomics_12	untargeted_metabolomics_13	untargeted_metabolomics_14	untargeted_metabolomics_15	untargeted_metabolomics_16	untargeted_metabolomics_17	untargeted_metabolomics_18	untargeted_metabolomics_19	untargeted_metabolomics_20	untargeted_metabolomics_21	untargeted_metabolomics_22	untargeted_metabolomics_23	untargeted_metabolomics_24	untargeted_metabolomics_25	untargeted_metabolomics_26	untargeted_metabolomics_27	untargeted_metabolomics_28	untargeted_metabolomics_29	untargeted_metabolomics_30	untargeted_metabolomics_31	untargeted_metabolomics_32	untargeted_metabolomics_33	untargeted_metabolomics_34	untargeted_metabolomics_35	untargeted_metabolomics_36	untargeted_metabolomics_37	untargeted_metabolomics_38	untargeted_metabolomics_39	untargeted_metabolomics_40	untargeted_metabolomics_41	untargeted_metabolomics_42	untargeted_metabolomics_43	untargeted_metabolomics_44	untargeted_metabolomics_45	untargeted_metabolomics_46	untargeted_metabolomics_47	untargeted_metabolomics_48	untargeted_metabolomics_49	untargeted_metabolomics_50	untargeted_metabolomics_51	untargeted_metabolomics_52	untargeted_metabolomics_53	untargeted_metabolomics_54	untargeted_metabolomics_55	untargeted_metabolomics_56	untargeted_metabolomics_57	untargeted_metabolomics_58	untargeted_metabolomics_59	untargeted_metabolomics_60	untargeted_metabolomics_61	untargeted_metabolomics_62	untargeted_metabolomics_63	untargeted_metabolomics_64	untargeted_metabolomics_65	untargeted_metabolomics_66	untargeted_metabolomics_67	untargeted_metabolomics_68	untargeted_metabolomics_69	untargeted_metabolomics_70	untargeted_metabolomics_71	untargeted_metabolomics_72	untargeted_metabolomics_73	untargeted_metabolomics_74	untargeted_metabolomics_75	untargeted_metabolomics_76	untargeted_metabolomics_77	untargeted_metabolomics_78	untargeted_metabolomics_79	untargeted_metabolomics_80	untargeted_metabolomics_81	untargeted_metabolomics_82	untargeted_metabolomics_83	untargeted_metabolomics_84	untargeted_metabolomics_85	untargeted_metabolomics_86	untargeted_metabolomics_87	untargeted_metabolomics_88	untargeted_metabolomics_89	untargeted_metabolomics_90	untargeted_metabolomics_91	untargeted_metabolomics_92	untargeted_metabolomics_93	untargeted_metabolomics_94	untargeted_metabolomics_95	untargeted_metabolomics_96	untargeted_metabolomics_97	untargeted_metabolomics_98	untargeted_metabolomics_99	untargeted_metabolomics_100	untargeted_metabolomics_101	untargeted_metabolomics_102	untargeted_metabolomics_103	untargeted_metabolomics_104	untargeted_metabolomics_105	untargeted_metabolomics_106	untargeted_metabolomics_107	untargeted_metabolomics_108	untargeted_metabolomics_109	untargeted_metabolomics_110	untargeted_metabolomics_111	untargeted_metabolomics_112	untargeted_metabolomics_113	untargeted_metabolomics_114	untargeted_metabolomics_115	untargeted_metabolomics_116	untargeted_metabolomics_117	untargeted_metabolomics_118	untargeted_metabolomics_119	untargeted_metabolomics_120	untargeted_metabolomics_121	untargeted_metabolomics_122	untargeted_metabolomics_123	untargeted_metabolomics_124	untargeted_metabolomics_125	untargeted_metabolomics_126	untargeted_metabolomics_127	untargeted_metabolomics_128	untargeted_metabolomics_129	untargeted_metabolomics_130	untargeted_metabolomics_131	untargeted_metabolomics_132	untargeted_metabolomics_133	untargeted_metabolomics_134	untargeted_metabolomics_135	untargeted_metabolomics_136	untargeted_metabolomics_137	untargeted_metabolomics_138	untargeted_metabolomics_139	untargeted_metabolomics_140	untargeted_metabolomics_141	untargeted_metabolomics_142	untargeted_metabolomics_143	untargeted_metabolomics_144	untargeted_metabolomics_145	untargeted_metabolomics_146	untargeted_metabolomics_147	untargeted_metabolomics_148	untargeted_metabolomics_149	untargeted_metabolomics_150	untargeted_metabolomics_151	untargeted_metabolomics_152	untargeted_metabolomics_153	untargeted_metabolomics_154	untargeted_metabolomics_155	untargeted_metabolomics_156	untargeted_metabolomics_157	untargeted_metabolomics_158	untargeted_metabolomics_159	untargeted_metabolomics_160	untargeted_metabolomics_161	untargeted_metabolomics_162	untargeted_metabolomics_163	untargeted_metabolomics_164	untargeted_metabolomics_165	untargeted_metabolomics_166	untargeted_metabolomics_167	untargeted_metabolomics_168	untargeted_metabolomics_169	untargeted_metabolomics_170	untargeted_metabolomics_171	untargeted_metabolomics_172	untargeted_metabolomics_173	untargeted_metabolomics_174	untargeted_metabolomics_175	untargeted_metabolomics_176	untargeted_metabolomics_177	untargeted_metabolomics_178	untargeted_metabolomics_179	untargeted_metabolomics_180	untargeted_metabolomics_181	untargeted_metabolomics_182	untargeted_metabolomics_183	untargeted_metabolomics_184	untargeted_metabolomics_185	untargeted_metabolomics_186	untargeted_metabolomics_187	untargeted_metabolomics_188	untargeted_metabolomics_189	untargeted_metabolomics_190	untargeted_metabolomics_191	untargeted_metabolomics_192	untargeted_metabolomics_193	untargeted_metabolomics_194	untargeted_metabolomics_195	untargeted_metabolomics_196	untargeted_metabolomics_197	untargeted_metabolomics_198	untargeted_metabolomics_199	untargeted_metabolomics_200	untargeted_metabolomics_201	untargeted_metabolomics_202	untargeted_metabolomics_203	untargeted_metabolomics_204	untargeted_metabolomics_205	untargeted_metabolomics_206	untargeted_metabolomics_207	untargeted_metabolomics_208	untargeted_metabolomics_209	untargeted_metabolomics_210	untargeted_metabolomics_211	untargeted_metabolomics_212	untargeted_metabolomics_213	untargeted_metabolomics_214	untargeted_metabolomics_215	untargeted_metabolomics_216	untargeted_metabolomics_217	untargeted_metabolomics_218	untargeted_metabolomics_219	untargeted_metabolomics_220	untargeted_metabolomics_221	untargeted_metabolomics_222	untargeted_metabolomics_223	untargeted_metabolomics_224	untargeted_metabolomics_225	untargeted_metabolomics_226	untargeted_metabolomics_227	untargeted_metabolomics_228	untargeted_metabolomics_229	untargeted_metabolomics_230	untargeted_metabolomics_231	untargeted_metabolomics_232	untargeted_metabolomics_233	untargeted_metabolomics_234	untargeted_metabolomics_235	untargeted_metabolomics_236	untargeted_metabolomics_237	untargeted_metabolomics_238
459	12	0	24	0	0	4	16	10	1	0	7	7	10	0	0	0	0	12	7	12	5	16	15	0	11	0	24	10	2	14	0	15	14	9	13	0	0	11	3	13	16	0	0	0	6	0	0	0	0	0	20	12	0	6	14	5	9	3	11	11	0	0	18	0	10	10	7	2	8	2	12	6	10	14	15	0	0	14	7	13	9	0	0	18	9	8	13	15	0	0	0	4	14	11	6	11	8	0	9	5	0	0	0	10	0	12	0	9	18	8	0	8	19	0	6	0	0	9	18	8	14	0	0	3	21	0	0	9	11	17	11	6	0	1	0	12	5	0	3	11	4	8	0	12	8	9	4	0	14	10	0	6	12	8	0	9	11	1	15	0	12	0	6	10	13	18	14	7	0	10	5	18	8	0	0	5	5	0	25	9	0	10	10	0	0	0	11	12	20	0	11	0	8	14	0	1	0	8	6	0	0	5	14	2	18	14	11	6	0	15	4	15	0	10	9	0	0	19	11	13	11	15	9	0	12	12	13	11	12	0	5	14	12	4	12	12	0	0
460	11	8	11	0	15	0	3	10	13	17	0	10	0	0	4	11	3	4	12	0	16	4	0	0	12	0	5	5	0	6	0	6	0	8	1	0	9	16	11	14	0	11	8	16	10	10	18	0	1	0	6	4	15	6	6	0	0	8	9	17	19	15	10	21	8	19	12	7	13	7	12	11	11	17	0	8	1	0	4	11	1	1	5	0	8	19	5	0	0	0	11	1	14	6	14	5	20	5	10	17	13	0	4	0	7	12	11	0	0	0	8	12	6	4	0	7	6	5	0	8	0	10	21	0	22	0	0	12	7	12	7	11	7	16	9	1	5	8	10	16	6	11	0	11	14	0	0	0	0	15	15	4	0	6	5	1	5	11	7	19	4	7	16	18	12	8	0	16	4	23	4	12	6	9	4	13	13	0	7	10	10	4	8	0	0	12	8	13	11	2	0	0	10	9	15	16	10	14	14	8	0	0	0	0	9	0	0	11	9	2	0	0	7	8	0	11	13	0	0	14	15	0	0	8	9	0	26	11	12	0	17	9	10	9	10	12	14	7
461	0	0	11	15	2	0	0	5	10	0	7	20	7	17	0	12	13	17	5	0	11	9	3	12	10	0	12	0	1	8	6	15	19	16	10	8	7	0	0	21	0	9	21	0	5	0	0	0	14	12	1	0	10	14	6	14	11	8	16	19	11	0	0	0	0	0	0	4	0	20	2	10	12	0	0	0	19	10	0	0	18	17	10	10	13	18	9	22	7	11	14	11	5	0	6	10	11	10	14	2	11	6	0	0	4	17	16	8	0	9	14	11	0	16	0	11	0	11	13	0	6	10	16	0	10	0	1	6	8	7	0	17	0	0	0	0	0	0	0	18	10	9	14	14	6	16	9	6	6	0	9	9	11	8	17	0	11	7	15	9	8	0	0	7	15	11	7	7	22	10	6	9	13	13	10	12	0	14	9	18	13	0	3	18	12	13	14	13	11	0	0	0	0	0	0	9	5	12	0	0	9	7	10	0	8	0	0	6	0	8	9	0	0	3	0	9	11	13	13	11	13	0	6	16	15	17	9	13	13	8	8	11	4	9	13	0	6	6
462	11	0	0	0	0	6	18	0	8	9	0	9	0	16	2	9	16	1	0	8	3	8	13	0	0	7	11	10	0	0	5	8	9	0	17	0	6	14	5	16	3	1	19	0	0	10	0	5	16	12	1	10	10	6	0	18	11	0	14	0	0	16	11	13	9	17	3	13	12	10	0	13	8	14	0	0	0	11	12	5	0	5	0	8	0	18	0	0	14	16	8	0	8	16	9	0	0	9	15	11	11	8	3	12	6	19	4	15	0	9	0	11	0	8	0	8	16	0	10	8	6	0	13	0	9	12	15	0	10	15	12	0	15	0	17	0	2	14	14	0	0	1	0	0	0	16	0	12	13	2	14	7	0	9	12	0	8	14	0	13	0	16	6	6	13	0	12	1	21	11	11	0	17	6	0	9	0	5	0	10	7	11	0	8	10	13	5	6	12	13	19	0	20	0	9	0	4	11	6	9	22	16	17	12	17	4	0	0	0	13	0	0	12	8	14	0	0	0	0	0	0	11	0	0	8	1	8	4	0	0	5	16	9	0	0	12	0	6
463	8	10	11	11	2	5	18	11	3	0	15	4	0	0	0	5	13	7	0	11	7	8	17	23	14	0	0	5	17	4	19	8	7	0	6	8	20	1	9	7	13	13	0	16	3	0	10	8	14	10	18	0	7	8	9	0	0	0	12	4	0	0	12	0	0	11	0	9	0	19	8	18	12	0	9	22	20	6	6	11	0	0	0	0	0	4	13	8	16	15	5	0	0	0	15	9	0	4	14	0	9	0	7	23	4	7	7	5	9	0	13	0	9	10	0	7	13	9	13	0	7	17	19	7	17	0	13	5	11	2	19	0	9	0	11	4	0	0	0	0	5	14	0	5	0	8	9	15	12	10	11	5	0	11	6	9	3	12	0	15	14	9	0	0	11	11	4	15	11	6	8	0	14	12	17	17	11	21	16	12	10	14	15	15	0	0	12	6	3	3	9	0	11	0	0	0	0	12	0	9	12	11	11	17	0	0	14	0	10	13	8	0	8	18	19	0	0	14	9	8	0	13	9	0	4	24	0	14	0	9	0	17	8	12	14	1	0	16
464	15	3	0	0	1	12	0	5	4	12	3	0	13	6	0	5	8	19	7	16	0	11	18	16	5	10	6	7	0	8	9	0	13	6	5	8	4	15	12	0	11	0	5	0	0	17	0	8	21	0	16	0	14	7	12	13	12	0	5	8	0	7	12	0	18	4	8	0	15	12	0	9	0	20	0	0	0	14	0	15	4	8	15	4	10	21	0	0	15	22	10	6	0	3	0	0	5	0	10	19	18	7	10	7	5	5	0	0	15	11	0	2	12	0	0	7	0	9	21	0	16	0	11	12	4	13	5	11	15	12	0	4	5	4	6	7	6	13	5	0	10	11	9	16	16	0	8	11	3	11	13	0	9	7	5	0	13	18	0	0	10	9	1	13	8	6	5	0	8	18	4	5	0	0	6	6	14	6	15	4	0	12	9	8	12	7	0	9	7	7	0	3	5	0	0	13	0	9	2	0	8	10	0	0	15	10	16	8	12	7	12	10	11	19	16	0	0	7	13	13	0	0	7	6	0	0	7	13	12	3	11	0	0	11	18	0	5	0
465	0	0	17	14	11	11	11	16	10	17	11	0	10	0	16	9	6	0	17	11	5	8	11	0	7	0	16	14	9	0	12	4	12	12	0	5	6	9	16	22	0	3	0	10	2	16	0	12	0	11	0	16	15	11	14	0	15	12	0	15	14	0	13	2	11	0	4	5	20	11	16	0	14	0	12	20	0	6	8	0	1	0	17	7	0	3	8	12	0	18	9	7	0	3	6	7	13	5	0	0	13	17	22	0	5	2	0	0	13	19	17	0	12	9	11	13	21	4	17	1	7	12	0	6	13	0	6	0	0	7	9	11	9	5	13	0	12	2	0	12	0	5	12	0	7	12	6	4	0	0	9	0	6	14	20	1	0	5	16	16	0	0	5	10	11	8	10	0	0	14	0	15	9	0	13	2	18	1	13	11	0	15	0	11	19	18	12	6	0	12	0	0	12	12	11	13	13	10	12	11	0	13	0	15	1	16	11	7	4	17	11	0	10	0	11	10	16	7	0	19	0	3	8	13	0	14	8	0	18	10	0	15	8	0	0	6	0	13
466	9	12	0	0	0	0	0	7	8	0	0	0	9	0	0	8	11	12	0	0	20	0	4	10	5	16	11	5	0	17	10	0	14	10	4	21	0	15	12	0	14	12	0	4	17	13	5	24	11	15	6	8	12	0	4	4	0	1	12	16	0	0	6	4	0	1	0	8	13	10	7	17	13	0	0	7	12	10	11	19	6	0	10	0	3	0	0	11	11	3	0	0	16	12	14	8	11	7	8	2	14	14	9	5	4	0	10	0	4	1	0	12	0	0	9	16	10	16	0	17	9	10	0	13	4	17	5	0	11	11	8	1	2	8	12	10	6	0	0	3	7	16	10	0	5	0	13	0	13	5	0	9	3	7	2	16	8	0	5	0	0	0	0	13	8	0	0	10	0	0	5	0	0	0	14	0	0	8	14	0	14	11	13	8	6	0	4	4	0	12	9	0	0	7	12	11	17	0	9	0	0	10	5	5	12	14	12	6	0	11	9	3	0	11	9	4	12	0	11	8	0	0	0	6	9	6	10	6	5	6	8	0	0	12	9	8	15	11
467	0	9	12	7	10	0	14	11	0	0	13	9	0	0	10	0	5	5	4	17	12	9	5	0	9	7	0	5	0	16	11	0	1	3	4	12	14	9	16	21	8	0	9	0	19	7	3	16	4	0	10	4	6	10	16	8	9	3	1	5	0	23	5	10	9	8	12	13	0	0	17	1	12	9	0	14	12	0	0	16	14	11	0	18	12	17	0	9	1	3	17	10	8	8	12	2	4	23	0	12	0	2	7	10	13	7	8	3	3	15	10	5	8	6	23	3	0	6	10	13	0	14	13	12	7	6	5	5	17	12	12	0	6	3	10	13	0	15	8	0	10	0	4	11	0	13	16	0	15	10	14	0	0	6	15	0	11	0	11	6	14	11	15	3	8	4	3	0	12	6	2	10	8	8	0	22	4	0	14	12	13	0	0	0	10	0	0	8	14	17	14	0	5	7	0	0	19	12	0	11	8	11	16	3	1	8	19	0	5	20	4	0	8	13	0	9	12	0	7	15	10	6	0	0	0	10	0	0	6	9	18	10	8	0	11	7	11	0
468	7	8	8	9	8	9	8	0	17	0	12	10	11	0	3	0	8	0	10	8	20	0	0	8	0	0	0	13	10	0	13	5	0	13	0	8	19	8	11	6	13	15	2	14	10	6	13	0	2	15	16	8	10	15	7	13	9	7	12	10	10	7	15	11	1	7	0	9	0	15	8	7	14	0	1	9	13	0	0	16	0	14	0	10	10	0	8	7	10	0	0	6	15	0	0	8	13	17	12	5	0	16	5	0	15	7	0	11	14	5	2	20	18	0	0	0	0	13	10	13	11	5	12	8	12	15	0	0	4	12	0	10	11	7	0	4	8	5	0	0	14	11	23	0	4	6	12	8	0	8	0	0	3	3	8	0	10	22	18	10	0	0	5	6	0	7	15	16	3	8	8	19	0	0	6	0	10	0	12	15	8	15	15	4	11	10	8	10	9	0	0	17	10	1	2	14	15	13	0	4	0	7	8	1	20	14	0	16	0	7	6	13	0	13	0	8	0	0	12	10	14	9	11	10	9	11	0	7	12	13	0	8	1	4	10	0	21	0
469	7	0	12	16	13	6	13	14	12	5	7	0	12	9	4	0	0	5	0	6	12	17	17	7	14	10	0	6	0	0	2	0	0	9	0	0	13	15	0	14	15	11	12	7	4	0	17	20	12	7	11	15	0	10	15	0	12	13	0	8	0	15	14	13	0	16	0	0	0	13	10	0	4	7	10	16	13	10	12	15	5	12	0	0	12	15	20	10	6	0	15	0	0	2	0	11	10	0	0	14	14	0	16	8	11	0	11	10	13	4	3	11	15	23	11	0	5	0	0	11	1	10	14	4	4	5	0	0	0	13	4	0	12	12	0	0	7	6	10	18	11	0	9	17	17	0	8	10	14	17	16	13	7	6	0	11	3	0	0	17	9	0	10	16	5	9	11	0	0	7	0	4	14	4	10	5	12	0	1	2	2	7	0	4	14	10	9	12	21	12	0	0	4	7	8	15	0	2	5	0	8	12	21	10	0	8	1	0	5	12	0	4	11	1	10	16	0	17	6	0	9	0	15	0	4	11	0	20	0	16	8	0	0	0	10	6	0	11
470	17	0	0	4	15	19	4	10	19	7	11	14	8	14	0	7	11	0	3	7	14	8	7	20	0	0	0	14	13	11	0	0	8	12	22	0	17	18	10	14	0	0	6	13	0	20	0	9	8	7	11	12	0	6	11	14	5	14	8	0	15	11	9	9	0	3	6	13	0	10	12	10	2	7	12	19	17	6	5	0	13	6	0	16	10	14	3	13	0	5	0	15	13	8	15	4	15	0	17	2	13	17	0	0	0	8	6	0	0	15	16	12	0	16	0	0	12	0	16	7	16	0	9	13	7	0	5	0	0	0	10	0	5	4	0	13	23	18	0	10	11	7	0	11	0	13	8	6	8	0	0	11	0	15	0	14	12	0	13	0	0	7	10	13	0	0	11	10	10	3	2	0	8	12	10	3	14	7	15	17	13	11	10	9	0	4	18	2	10	9	13	8	9	19	0	9	7	8	12	9	16	0	0	8	0	27	11	11	10	0	0	13	12	13	10	5	0	0	2	0	10	9	0	2	8	10	12	4	5	12	17	4	0	11	0	0	10	15
471	0	6	0	19	8	12	0	10	16	15	0	10	0	0	12	10	5	6	1	0	0	13	6	12	10	0	11	15	8	3	0	9	0	4	2	14	0	18	4	6	13	3	15	15	18	7	1	0	10	0	0	0	0	15	0	0	0	1	11	0	12	0	2	9	0	0	22	0	0	17	10	11	3	7	17	3	0	13	9	0	7	0	15	4	20	2	0	7	5	9	5	5	0	15	0	0	16	6	0	11	0	9	4	17	0	0	0	2	0	0	7	4	6	1	11	4	11	9	0	0	6	8	18	16	0	15	12	0	14	6	15	11	10	11	0	8	0	0	2	5	5	0	6	19	9	8	19	10	6	0	15	0	0	22	12	12	11	0	8	0	3	17	15	14	15	8	0	4	0	0	0	0	0	8	10	0	0	0	3	0	12	0	16	13	15	9	11	14	0	9	0	11	0	0	0	13	19	0	0	16	0	9	3	0	9	12	0	9	12	0	0	20	0	13	0	0	7	3	15	0	21	6	16	7	16	18	8	0	5	4	9	0	11	26	5	12	8	1
472	16	11	13	6	3	0	0	0	11	8	10	0	0	6	8	17	16	0	14	15	15	12	6	15	12	8	4	4	0	10	0	10	0	0	5	0	0	7	14	11	0	12	10	1	9	1	2	9	4	4	2	9	3	9	0	16	7	10	7	7	0	17	0	9	4	5	0	0	1	17	9	1	4	6	14	11	4	9	12	12	18	19	14	3	14	0	0	12	10	7	18	6	14	14	9	15	0	8	3	0	9	0	11	0	15	4	0	19	2	10	0	9	5	0	5	0	0	0	6	0	0	0	11	0	19	12	6	10	8	15	10	0	9	0	15	13	0	11	0	5	0	4	14	13	11	0	16	11	14	9	12	0	14	0	0	10	0	4	2	13	10	0	6	2	0	8	0	0	11	0	0	9	12	11	6	12	6	11	0	14	1	0	18	14	10	0	16	0	7	4	10	16	2	0	13	7	0	7	9	17	9	17	0	7	0	0	8	5	14	12	14	14	11	6	0	8	9	1	7	2	1	9	0	11	10	14	0	0	0	8	0	7	10	3	8	0	0	8
473	15	0	0	12	17	5	10	3	7	0	8	14	7	8	7	14	7	10	0	3	7	7	10	11	0	7	8	0	0	0	16	10	13	0	10	10	0	14	16	0	0	12	7	9	0	0	9	7	0	8	13	16	0	5	11	0	9	10	5	17	11	9	16	5	0	11	13	14	5	1	9	0	0	0	9	0	0	19	12	14	4	0	0	7	11	5	3	0	4	0	11	14	0	0	12	16	0	11	10	1	0	0	12	2	8	10	9	0	16	0	13	12	11	0	9	0	14	3	4	11	13	9	0	11	8	16	0	0	12	0	12	7	7	9	0	12	14	0	4	0	0	14	10	7	7	14	6	14	1	0	18	0	0	0	5	8	0	19	6	0	0	14	2	0	0	10	0	11	10	8	10	10	0	0	9	12	10	0	6	12	10	5	13	18	5	0	5	6	0	18	10	12	5	0	0	11	14	14	0	10	11	4	0	0	4	0	12	6	7	8	11	9	0	2	0	0	11	0	0	0	2	9	8	0	26	21	13	0	0	13	0	10	16	0	6	0	7	6
474	0	3	12	0	0	6	0	16	1	0	11	5	0	8	0	0	8	10	4	3	0	11	0	0	2	9	10	0	0	10	8	8	9	0	15	0	12	7	20	10	10	7	8	13	10	16	0	0	0	10	0	14	13	0	19	10	9	5	8	20	3	11	16	10	1	16	0	9	10	8	5	6	11	0	15	0	9	0	0	8	18	18	8	21	3	8	7	0	11	10	6	14	0	0	0	13	11	0	13	0	0	0	9	7	8	13	10	12	20	0	2	13	8	17	9	0	15	12	20	7	15	15	8	6	12	16	0	6	9	5	16	8	12	0	6	13	11	2	13	16	11	0	7	6	17	10	5	10	0	14	6	2	0	9	8	13	0	0	0	0	18	0	0	11	8	0	9	10	15	0	7	1	11	0	0	0	0	0	0	0	15	11	0	0	3	1	0	5	5	6	13	2	10	0	18	5	14	9	0	10	10	20	1	4	1	12	12	0	9	9	20	0	5	1	10	0	0	0	0	0	4	0	10	0	2	7	12	0	12	12	7	0	0	0	12	5	0	17
475	5	0	11	0	0	14	12	9	0	0	0	13	2	1	13	10	0	0	15	8	19	16	9	10	14	0	11	0	0	10	8	0	16	12	3	11	4	8	2	6	0	1	15	9	10	12	8	11	4	0	9	18	11	12	0	0	12	13	8	19	10	15	10	4	0	8	17	5	9	15	0	6	6	0	6	9	15	9	8	5	0	0	0	11	3	13	10	7	6	17	13	8	7	14	14	15	6	0	7	0	0	0	8	7	0	10	0	11	10	8	7	9	12	12	19	6	5	6	13	0	4	9	0	0	9	10	0	10	0	12	8	14	12	8	5	6	7	5	13	0	7	5	0	14	0	6	6	8	0	14	0	13	0	0	0	10	0	17	13	4	0	10	16	9	0	9	0	10	0	0	18	0	6	9	0	11	0	0	8	2	16	0	16	12	12	0	0	11	6	0	7	6	7	12	3	16	6	1	8	8	16	12	0	22	17	10	12	13	6	13	11	5	18	10	12	16	0	13	0	15	5	15	20	8	15	0	0	0	0	0	0	12	0	0	10	17	0	10
476	0	0	0	0	10	4	16	7	9	0	5	14	15	12	0	0	0	15	11	5	17	0	10	9	13	0	8	12	14	10	3	0	13	0	14	0	8	5	14	2	0	10	0	0	8	4	0	22	0	5	7	0	7	0	0	10	0	9	0	13	0	0	0	16	10	0	14	17	0	13	0	15	9	0	12	0	13	15	23	15	10	11	7	10	11	8	0	0	13	0	7	7	19	0	14	0	5	12	5	17	0	12	4	10	8	12	17	0	0	0	17	0	12	0	9	4	10	22	11	6	15	9	0	14	0	0	0	0	0	12	0	12	0	15	9	0	15	15	18	0	8	7	0	11	15	17	0	5	0	14	6	9	14	3	11	7	14	9	10	9	0	14	0	0	13	0	1	0	14	9	0	11	16	6	13	9	15	13	25	0	7	17	7	0	0	16	9	0	9	9	1	7	12	6	8	13	0	0	0	12	0	9	9	5	15	3	0	24	0	9	7	16	1	1	22	0	4	3	14	4	1	0	10	0	11	0	13	0	2	0	14	0	12	11	13	1	0	9
477	7	4	10	0	0	8	16	23	9	7	0	0	15	7	17	10	0	9	18	17	18	3	18	6	14	8	2	11	0	14	0	0	15	0	0	0	8	0	0	8	13	18	0	14	14	7	13	0	10	8	14	0	12	0	0	10	12	0	13	0	13	5	7	2	0	0	11	2	0	7	14	10	0	19	7	7	10	19	10	13	19	15	18	0	9	0	11	0	14	0	16	0	18	7	0	0	13	6	13	2	0	8	13	10	0	6	14	7	0	7	20	13	0	8	7	9	1	0	12	7	6	0	0	11	1	0	0	5	7	0	11	0	0	13	15	7	12	8	10	6	18	9	10	0	12	17	12	7	0	13	8	3	11	0	19	11	5	0	0	11	14	0	0	1	14	25	0	0	14	0	0	5	12	9	11	0	10	8	0	12	4	10	12	19	8	0	9	8	15	0	12	0	7	14	13	0	14	9	0	10	2	0	1	10	10	0	7	12	6	0	0	0	0	13	8	0	0	5	0	11	6	17	0	15	16	7	0	13	0	0	3	0	8	16	2	9	8	7
478	13	0	5	5	0	24	16	11	11	0	8	0	0	0	0	0	5	10	16	0	11	2	10	16	10	20	0	0	8	7	11	13	12	18	0	11	10	7	0	0	0	6	7	0	8	10	0	0	3	3	4	0	15	0	10	11	13	4	12	0	15	0	3	0	2	17	10	10	14	8	5	0	27	14	20	9	12	13	11	0	0	14	0	12	0	0	13	8	8	0	7	0	4	7	15	8	9	0	3	0	13	0	7	11	0	0	9	0	10	20	14	9	0	14	0	0	4	8	10	8	0	9	0	10	14	5	13	8	9	9	0	2	6	0	22	1	11	0	13	3	0	11	0	14	0	2	21	4	11	8	18	7	11	0	10	18	16	8	7	0	8	11	7	0	0	18	10	0	0	13	16	14	11	0	17	7	7	5	3	0	0	15	0	10	0	5	13	17	21	8	1	8	2	14	1	5	10	0	0	0	6	10	0	11	6	0	0	8	14	5	17	0	0	17	1	4	1	13	0	0	0	11	10	10	0	12	0	14	17	0	10	0	0	10	10	0	5	16
479	0	11	13	0	9	11	0	8	8	6	10	11	8	0	0	0	6	5	10	3	0	13	14	3	17	0	0	12	9	7	0	12	0	0	11	14	0	0	0	0	0	4	0	14	0	0	0	2	0	13	8	5	0	2	0	16	13	10	7	14	0	0	9	5	0	7	6	14	9	9	0	0	13	0	0	6	2	0	12	16	13	0	7	12	0	21	8	11	14	17	13	9	12	18	0	15	0	10	14	12	11	13	5	10	0	0	0	0	0	0	5	0	0	9	0	10	2	5	8	0	8	2	0	0	12	12	0	19	16	4	0	0	20	8	2	7	20	10	8	0	8	0	0	19	0	0	12	3	8	7	12	0	10	2	6	0	0	8	0	3	8	9	8	7	12	9	0	0	2	15	7	0	15	0	0	9	2	3	6	9	12	0	7	2	15	0	0	9	18	6	15	9	0	0	8	0	10	11	13	10	19	1	8	4	7	0	0	7	0	0	9	14	1	7	8	13	8	8	13	0	0	4	8	0	3	0	14	0	12	3	13	20	16	0	13	10	13	0
480	21	0	8	0	8	0	15	1	0	14	0	11	14	0	10	20	9	16	0	17	0	9	14	13	0	12	18	12	9	5	0	0	0	18	7	0	0	11	0	7	5	0	0	6	0	5	10	9	12	0	12	12	6	0	13	0	0	9	5	14	7	0	0	7	12	0	1	10	0	7	10	0	0	10	14	9	15	9	15	0	17	3	20	0	4	0	4	12	11	17	11	11	0	0	8	11	4	17	9	7	0	0	4	0	9	5	7	6	0	13	17	5	0	7	16	0	10	8	0	0	0	12	0	7	5	0	0	14	15	0	13	6	4	14	13	9	0	0	0	21	12	16	11	6	16	12	4	0	9	9	10	17	12	0	4	9	13	19	13	0	0	6	9	2	10	0	0	7	9	0	0	4	5	19	0	19	18	4	0	3	3	3	0	9	0	10	0	14	13	8	9	6	0	0	10	12	14	11	6	7	13	0	2	0	11	16	18	13	16	16	4	4	10	9	7	0	9	7	0	0	0	15	14	6	12	14	10	17	12	10	16	9	16	18	17	10	0	4
