ID	untargeted_metabolomics_1	untargeted_metabolomics_2	untargeted_metabolomics_3	untargeted_metabolomics_4	untargeted_metabolomics_5	untargeted_metabolomics_6	untargeted_metabolomics_7	untargeted_metabolomics_8	untargeted_metabolomics_9	untargeted_metabolomics_10	untargeted_metabolomics_11	untargeted_metabolomics_12	untargeted_metabolomics_13	untargeted_metabolomics_14	untargeted_metabolomics_15	untargeted_metabolomics_16	untargeted_metabolomics_17	untargeted_metabolomics_18	untargeted_metabolomics_19	untargeted_metabolomics_20	untargeted_metabolomics_21	untargeted_metabolomics_22	untargeted_metabolomics_23	untargeted_metabolomics_24	untargeted_metabolomics_25	untargeted_metabolomics_26	untargeted_metabolomics_27	untargeted_metabolomics_28	untargeted_metabolomics_29	untargeted_metabolomics_30	untargeted_metabolomics_31	untargeted_metabolomics_32	untargeted_metabolomics_33	untargeted_metabolomics_34	untargeted_metabolomics_35	untargeted_metabolomics_36	untargeted_metabolomics_37	untargeted_metabolomics_38	untargeted_metabolomics_39	untargeted_metabolomics_40	untargeted_metabolomics_41	untargeted_metabolomics_42	untargeted_metabolomics_43	untargeted_metabolomics_44	untargeted_metabolomics_45	untargeted_metabolomics_46	untargeted_metabolomics_47	untargeted_metabolomics_48	untargeted_metabolomics_49	untargeted_metabolomics_50	untargeted_metabolomics_51	untargeted_metabolomics_52	untargeted_metabolomics_53	untargeted_metabolomics_54	untargeted_metabolomics_55	untargeted_metabolomics_56	untargeted_metabolomics_57	untargeted_metabolomics_58	untargeted_metabolomics_59	untargeted_metabolomics_60	untargeted_metabolomics_61	untargeted_metabolomics_62	untargeted_metabolomics_63	untargeted_metabolomics_64	untargeted_metabolomics_65	untargeted_metabolomics_66	untargeted_metabolomics_67	untargeted_metabolomics_68	untargeted_metabolomics_69	untargeted_metabolomics_70	untargeted_metabolomics_71	untargeted_metabolomics_72	untargeted_metabolomics_73	untargeted_metabolomics_74	untargeted_metabolomics_75	untargeted_metabolomics_76	untargeted_metabolomics_77	untargeted_metabolomics_78	untargeted_metabolomics_79	untargeted_metabolomics_80	untargeted_metabolomics_81	untargeted_metabolomics_82	untargeted_metabolomics_83	untargeted_metabolomics_84	untargeted_metabolomics_85	untargeted_metabolomics_86	untargeted_metabolomics_87	untargeted_metabolomics_88	untargeted_metabolomics_89	untargeted_metabolomics_90	untargeted_metabolomics_91	untargeted_metabolomics_92	untargeted_metabolomics_93	untargeted_metabolomics_94	untargeted_metabolomics_95	untargeted_metabolomics_96	untargeted_metabolomics_97	untargeted_metabolomics_98	untargeted_metabolomics_99	untargeted_metabolomics_100	untargeted_metabolomics_101	untargeted_metabolomics_102	untargeted_metabolomics_103	untargeted_metabolomics_104	untargeted_metabolomics_105	untargeted_metabolomics_106	untargeted_metabolomics_107	untargeted_metabolomics_108	untargeted_metabolomics_109	untargeted_metabolomics_110	untargeted_metabolomics_111	untargeted_metabolomics_112	untargeted_metabolomics_113	untargeted_metabolomics_114	untargeted_metabolomics_115	untargeted_metabolomics_116	untargeted_metabolomics_117	untargeted_metabolomics_118	untargeted_metabolomics_119	untargeted_metabolomics_120	untargeted_metabolomics_121	untargeted_metabolomics_122	untargeted_metabolomics_123	untargeted_metabolomics_124	untargeted_metabolomics_125	untargeted_metabolomics_126	untargeted_metabolomics_127	untargeted_metabolomics_128	untargeted_metabolomics_129	untargeted_metabolomics_130	untargeted_metabolomics_131	untargeted_metabolomics_132	untargeted_metabolomics_133	untargeted_metabolomics_134	untargeted_metabolomics_135	untargeted_metabolomics_136	untargeted_metabolomics_137	untargeted_metabolomics_138	untargeted_metabolomics_139	untargeted_metabolomics_140	untargeted_metabolomics_141	untargeted_metabolomics_142	untargeted_metabolomics_143	untargeted_metabolomics_144	untargeted_metabolomics_145	untargeted_metabolomics_146	untargeted_metabolomics_147	untargeted_metabolomics_148	untargeted_metabolomics_149	untargeted_metabolomics_150	untargeted_metabolomics_151	untargeted_metabolomics_152	untargeted_metabolomics_153	untargeted_metabolomics_154	untargeted_metabolomics_155	untargeted_metabolomics_156	untargeted_metabolomics_157	untargeted_metabolomics_158	untargeted_metabolomics_159	untargeted_metabolomics_160	untargeted_metabolomics_161	untargeted_metabolomics_162	untargeted_metabolomics_163	untargeted_metabolomics_164	untargeted_metabolomics_165	untargeted_metabolomics_166	untargeted_metabolomics_167	untargeted_metabolomics_168	untargeted_metabolomics_169	untargeted_metabolomics_170	untargeted_metabolomics_171	untargeted_metabolomics_172	untargeted_metabolomics_173	untargeted_metabolomics_174	untargeted_metabolomics_175	untargeted_metabolomics_176	untargeted_metabolomics_177	untargeted_metabolomics_178	untargeted_metabolomics_179	untargeted_metabolomics_180	untargeted_metabolomics_181	untargeted_metabolomics_182	untargeted_metabolomics_183	untargeted_metabolomics_184	untargeted_metabolomics_185	untargeted_metabolomics_186	untargeted_metabolomics_187	untargeted_metabolomics_188	untargeted_metabolomics_189	untargeted_metabolomics_190	untargeted_metabolomics_191	untargeted_metabolomics_192	untargeted_metabolomics_193	untargeted_metabolomics_194	untargeted_metabolomics_195	untargeted_metabolomics_196	untargeted_metabolomics_197	untargeted_metabolomics_198	untargeted_metabolomics_199	untargeted_metabolomics_200	untargeted_metabolomics_201	untargeted_metabolomics_202	untargeted_metabolomics_203	untargeted_metabolomics_204	untargeted_metabolomics_205	untargeted_metabolomics_206	untargeted_metabolomics_207	untargeted_metabolomics_208	untargeted_metabolomics_209	untargeted_metabolomics_210	untargeted_metabolomics_211	untargeted_metabolomics_212	untargeted_metabolomics_213	untargeted_metabolomics_214	untargeted_metabolomics_215	untargeted_metabolomics_216	untargeted_metabolomics_217	untargeted_metabolomics_218	untargeted_metabolomics_219	untargeted_metabolomics_220	untargeted_metabolomics_221	untargeted_metabolomics_222	untargeted_metabolomics_223	untargeted_metabolomics_224	untargeted_metabolomics_225	untargeted_metabolomics_226	untargeted_metabolomics_227	untargeted_metabolomics_228	untargeted_metabolomics_229	untargeted_metabolomics_230	untargeted_metabolomics_231	untargeted_metabolomics_232	untargeted_metabolomics_233	untargeted_metabolomics_234	untargeted_metabolomics_235	untargeted_metabolomics_236	untargeted_metabolomics_237	untargeted_metabolomics_238
357	0	3	10	8	7	0	19	6	0	15	10	11	16	6	0	0	14	0	0	0	8	9	2	5	18	3	16	0	11	15	15	14	9	14	11	0	16	13	12	13	0	12	3	8	0	1	17	4	1	3	3	17	10	15	1	0	0	11	7	15	4	7	0	14	7	4	0	10	10	7	0	7	9	12	0	14	0	1	13	0	0	7	4	0	6	10	0	0	0	11	4	19	7	12	8	0	0	13	0	11	0	18	0	13	6	9	9	8	0	10	0	3	12	8	0	3	0	10	6	13	14	11	0	16	0	0	12	16	0	7	0	11	0	13	8	0	0	19	8	8	7	4	0	22	6	0	12	13	0	0	0	6	0	6	7	9	0	19	0	0	0	0	9	0	19	10	0	9	12	19	11	15	13	5	16	11	0	18	0	1	0	5	6	0	8	2	0	11	16	0	0	5	19	12	0	0	5	4	15	0	0	6	18	0	9	0	18	11	4	11	5	8	0	14	12	5	8	15	0	0	14	10	9	14	9	0	8	0	12	0	7	15	5	11	13	16	11	0
358	7	7	21	0	0	17	9	10	8	12	0	25	12	0	11	9	0	0	5	11	13	11	0	12	11	14	0	0	9	14	9	5	0	0	9	3	0	3	14	17	0	0	0	0	10	17	7	5	0	0	0	0	12	18	0	15	6	14	0	12	4	15	0	9	1	0	8	0	8	7	8	0	0	0	4	17	6	0	8	10	12	8	14	11	7	0	8	0	0	12	7	0	10	11	12	11	0	0	2	11	0	11	1	0	10	8	15	1	13	0	18	0	20	0	10	3	11	19	6	0	0	12	0	0	14	9	1	0	13	11	5	0	1	11	0	17	0	19	3	0	11	20	6	12	12	5	0	23	9	0	9	2	0	9	12	5	13	0	8	2	0	12	8	0	4	12	12	0	7	0	0	0	0	1	11	2	9	0	0	5	14	17	16	10	9	0	6	0	0	18	15	8	1	7	10	14	16	12	10	0	12	13	15	0	0	8	12	17	13	12	4	14	13	19	14	8	10	0	12	0	8	12	5	0	5	13	11	5	9	10	9	16	9	0	0	0	15	2
359	5	12	0	0	4	14	14	0	2	15	0	0	0	4	6	0	8	13	0	11	8	12	14	10	0	18	12	12	1	0	0	0	0	16	6	0	0	0	0	0	7	0	18	8	14	10	0	19	0	0	4	10	10	7	8	9	9	5	8	0	12	8	1	5	11	8	0	12	14	9	9	0	0	6	8	7	9	2	10	0	18	0	9	1	0	11	3	3	12	14	7	11	9	19	14	2	10	0	0	9	9	0	5	0	0	11	0	13	6	1	12	0	0	0	15	7	0	14	0	5	0	7	0	0	8	5	0	2	4	12	12	7	16	9	5	0	7	13	5	0	19	23	0	0	3	10	0	5	0	11	0	6	12	0	8	0	8	0	0	20	11	11	0	11	9	17	8	0	12	0	0	13	12	16	0	0	11	0	12	3	18	10	6	0	18	8	0	7	0	5	13	2	16	2	4	0	0	6	15	3	9	0	6	2	8	0	16	5	0	4	0	12	7	19	5	18	10	14	0	22	16	13	0	0	0	7	9	0	0	0	6	8	0	7	0	6	0	0
360	0	0	0	0	8	5	4	16	8	22	22	0	11	12	0	19	10	12	13	0	0	9	5	11	6	0	5	0	5	11	0	11	20	5	13	10	2	12	0	7	9	13	10	0	4	0	9	12	13	0	5	1	9	13	18	4	0	11	17	0	0	15	24	0	12	9	22	13	13	11	6	14	13	15	13	5	9	11	18	13	10	22	15	5	3	1	18	11	10	8	6	10	15	0	1	3	11	7	13	12	5	2	0	0	0	0	0	19	0	6	0	11	19	0	0	0	2	9	16	17	0	12	1	9	12	0	12	7	0	0	14	13	16	10	18	10	11	12	5	21	0	0	12	9	10	0	0	16	0	3	5	21	7	9	0	9	0	9	14	12	6	9	21	0	11	0	6	5	20	0	17	0	0	11	11	1	12	0	5	5	12	10	0	12	0	5	13	10	14	12	10	0	8	5	8	17	14	0	0	5	9	3	8	8	9	17	0	10	8	11	12	6	13	13	0	13	5	6	0	1	6	0	17	0	19	13	15	0	8	0	0	12	15	0	17	2	12	5
361	14	13	0	11	8	7	10	0	18	28	8	5	0	8	6	8	0	0	6	27	1	9	0	11	0	8	0	16	11	0	10	0	2	17	0	7	0	0	11	6	0	4	0	10	11	0	5	19	4	19	9	0	6	19	12	9	11	10	16	10	7	0	10	2	13	3	0	11	0	0	6	5	6	0	3	6	0	14	7	16	2	17	12	0	4	0	10	15	14	0	10	12	7	14	16	8	13	7	17	7	18	0	1	0	9	8	10	6	0	7	7	14	3	15	10	9	11	17	12	0	14	11	17	7	6	0	13	7	17	12	9	16	11	0	6	8	13	0	2	12	0	7	0	0	17	14	12	8	0	7	3	10	10	22	0	10	11	11	4	0	5	18	0	9	17	17	4	5	0	7	8	11	18	8	0	10	3	9	0	12	0	14	10	8	0	23	12	7	6	15	4	15	4	6	9	6	6	17	9	0	7	14	0	13	6	5	0	9	0	0	0	0	14	8	13	0	18	10	7	20	8	9	0	0	4	0	16	13	0	3	0	16	17	6	0	12	12	0
362	11	0	6	7	7	8	13	0	6	8	12	10	10	5	13	0	1	7	0	0	0	14	16	11	24	9	10	3	11	0	15	0	0	5	0	0	8	0	11	15	7	0	0	13	0	13	4	4	9	0	14	0	0	10	0	6	9	10	15	7	5	4	7	17	0	12	0	7	3	12	10	12	10	7	10	5	8	10	4	9	0	7	3	10	9	0	12	0	0	5	0	13	1	14	11	10	0	3	2	11	6	9	7	0	7	6	17	16	6	6	8	3	0	0	10	0	7	11	0	18	2	0	0	6	0	7	11	0	7	0	8	0	18	8	0	18	7	0	7	4	16	16	12	10	0	8	16	6	0	6	16	11	0	0	17	9	18	17	9	14	6	16	17	0	8	10	10	0	14	7	15	13	10	0	15	0	9	0	9	10	2	3	2	0	13	0	0	12	5	0	9	0	11	4	10	5	5	14	15	13	0	0	0	0	1	7	10	3	11	21	14	7	14	11	0	1	0	0	18	16	15	2	5	8	10	8	9	0	5	7	0	6	0	8	8	5	7	8
363	11	12	16	7	6	0	11	6	11	14	11	10	0	0	0	12	8	8	3	9	2	11	14	0	9	7	9	0	14	0	9	0	10	0	7	0	0	10	6	6	0	0	21	4	0	6	17	1	0	24	0	0	11	9	0	0	8	0	12	0	10	10	9	1	12	10	0	8	0	20	12	0	18	8	3	4	0	0	6	10	0	0	10	11	18	2	16	5	11	0	14	4	10	5	18	15	9	0	0	9	10	0	0	13	12	11	9	9	9	8	0	0	15	7	10	0	0	3	0	0	19	0	11	0	15	7	4	5	6	14	3	1	7	0	12	11	9	0	9	7	0	4	10	0	15	18	15	10	0	1	10	11	0	14	0	9	6	14	15	10	10	11	12	0	0	13	0	4	7	9	0	13	12	11	7	14	6	6	0	5	0	10	0	11	17	0	20	20	9	6	5	10	0	7	8	0	8	0	3	9	14	1	3	13	13	0	7	11	8	0	5	0	0	10	13	5	8	3	20	0	13	6	18	0	12	0	17	0	10	0	15	11	0	12	0	0	19	0
364	10	11	9	0	0	0	6	15	4	1	22	9	0	0	0	7	0	12	12	0	0	3	0	9	6	0	10	15	14	10	6	4	8	0	15	10	0	15	11	2	8	6	9	8	0	4	12	4	4	3	0	19	15	22	0	0	0	12	0	7	0	4	3	11	4	6	0	6	8	9	4	11	7	0	9	10	8	9	4	12	0	0	4	6	0	13	6	0	11	0	0	7	11	0	15	16	0	13	10	0	12	0	0	16	13	1	0	6	6	0	0	5	13	13	6	2	11	10	1	10	10	7	11	0	8	9	0	0	2	12	11	0	0	14	0	0	0	0	0	0	0	8	12	0	0	12	8	0	15	14	11	8	0	15	11	13	0	17	0	16	0	0	7	3	10	2	0	13	0	12	0	11	1	18	7	3	9	0	0	10	6	0	0	8	15	0	0	24	19	16	16	0	6	15	5	20	13	0	0	0	16	11	9	6	14	0	14	2	6	13	7	8	15	8	0	0	15	12	14	14	13	7	9	20	4	9	0	14	9	13	12	13	10	18	11	1	8	13
365	0	8	7	4	16	11	9	12	0	0	10	7	10	0	0	8	7	6	7	15	0	0	13	0	10	0	18	11	10	15	0	0	18	1	13	0	8	9	0	8	13	9	1	0	2	0	0	0	15	3	3	0	8	10	12	0	15	10	11	7	0	10	10	0	2	0	11	0	0	9	14	6	0	14	0	5	9	14	8	0	3	0	15	4	14	10	7	13	0	8	5	6	0	15	13	0	0	10	1	0	0	8	0	0	10	16	0	15	0	12	0	0	13	0	9	0	8	6	0	0	0	0	19	8	2	9	0	0	11	11	0	10	0	13	15	0	5	8	15	0	10	6	9	15	6	7	12	0	10	14	0	0	10	9	3	0	0	10	4	9	0	0	13	7	0	0	10	10	8	18	8	13	11	4	7	8	0	6	2	6	0	0	20	15	11	10	14	6	0	0	7	14	7	17	0	16	7	11	0	0	0	15	3	6	16	0	13	0	0	3	18	4	18	9	11	0	0	10	11	0	18	3	12	20	0	7	6	10	0	15	0	0	4	12	0	13	0	0
366	1	10	0	13	4	10	18	3	19	12	9	7	8	10	15	0	5	6	0	0	1	2	1	3	0	8	11	12	12	0	13	15	0	11	16	0	0	14	2	2	6	13	12	16	16	11	17	0	10	10	0	16	18	16	14	11	10	0	17	0	0	17	5	16	3	0	0	8	0	0	21	12	0	2	0	0	7	8	0	0	16	9	1	0	14	0	0	16	0	0	9	7	0	15	8	0	6	4	13	9	10	14	7	8	3	4	13	0	10	10	2	10	8	10	14	14	5	13	14	3	0	11	0	18	7	15	0	10	0	0	0	5	0	9	0	22	11	12	11	0	0	18	17	5	16	0	16	5	13	6	8	11	0	0	6	9	17	13	0	7	17	0	13	5	13	6	9	0	0	9	12	12	9	0	15	8	9	20	0	10	8	7	15	7	0	0	0	8	4	6	10	14	10	13	0	0	0	12	10	0	3	12	9	15	15	14	16	18	14	14	12	3	13	4	0	10	0	18	2	12	0	0	0	14	12	0	9	19	10	7	5	19	0	6	9	10	0	8
367	14	5	0	0	0	10	8	9	8	5	12	0	0	2	2	0	3	9	0	10	0	4	7	0	12	19	17	9	14	0	22	0	12	0	12	14	4	0	12	8	2	13	16	14	22	8	4	5	9	2	7	17	13	0	9	12	11	16	3	18	1	0	17	5	0	12	0	14	7	4	0	12	11	14	0	0	0	7	9	15	11	15	15	15	0	0	10	6	12	0	16	6	14	6	0	0	12	12	15	0	10	10	16	0	4	0	8	10	2	7	15	15	7	1	19	17	8	4	0	7	0	0	0	0	7	13	0	0	14	0	13	0	15	13	11	9	14	7	4	12	5	13	0	12	0	11	0	15	15	16	9	9	17	0	5	6	11	7	0	11	15	12	17	10	2	0	0	10	9	6	6	0	0	12	13	0	14	12	16	0	15	15	0	6	22	9	16	9	7	8	6	0	6	17	0	10	17	7	12	12	5	0	11	11	9	12	13	0	9	13	6	14	13	2	14	0	0	4	11	0	0	0	19	16	17	10	0	16	5	11	14	0	0	7	4	12	8	7
368	8	1	0	0	0	0	10	0	15	4	0	0	1	7	8	6	0	0	0	0	0	0	4	13	8	10	9	10	12	0	0	5	7	8	16	6	9	5	11	12	0	12	8	11	11	11	5	9	7	5	12	16	0	7	13	15	0	9	0	0	12	4	17	0	15	0	6	0	0	7	14	6	0	0	19	3	8	1	14	8	1	0	0	7	0	4	0	10	0	5	0	10	2	11	0	5	3	6	6	0	8	0	6	3	0	0	0	0	12	0	0	12	0	7	13	0	12	9	0	8	0	21	7	6	0	0	0	0	20	1	8	2	15	0	19	0	0	0	9	4	10	0	0	3	0	6	14	3	9	16	23	2	10	8	9	0	8	9	11	22	0	6	12	10	6	16	9	19	0	12	16	5	1	8	5	15	15	8	7	0	10	11	4	0	0	0	10	0	16	9	1	8	4	0	1	0	18	0	12	11	14	1	6	0	18	9	14	6	7	11	12	16	8	0	0	0	8	13	5	0	7	7	0	0	8	0	6	0	12	9	0	14	0	0	17	9	6	13
369	8	14	16	13	14	0	9	3	8	13	10	9	11	0	16	4	1	0	17	6	15	0	9	0	0	3	7	0	0	15	5	18	3	7	1	8	13	17	0	16	12	15	14	0	5	10	0	9	11	10	6	0	1	13	2	1	8	0	18	10	4	11	15	0	4	14	2	3	17	0	12	14	0	0	7	5	16	16	0	8	5	7	7	9	9	0	0	0	17	11	12	8	0	2	9	3	6	3	4	0	15	18	14	0	0	10	0	0	7	8	23	0	1	14	0	16	8	8	15	11	0	17	0	0	0	0	0	12	14	10	3	12	11	12	5	18	2	0	10	0	14	6	21	0	15	11	11	9	11	0	20	0	6	11	11	0	7	20	9	0	12	16	14	16	17	10	7	15	12	15	9	3	6	0	5	2	10	16	13	18	0	0	18	0	13	0	16	15	0	8	0	0	11	6	11	10	10	12	11	5	9	10	12	11	14	8	19	10	0	0	0	0	6	17	13	2	0	0	8	13	0	0	11	4	1	11	9	0	6	0	11	0	12	13	14	8	4	0
370	6	0	12	0	7	2	18	20	10	8	12	9	0	0	8	0	9	12	0	0	0	11	12	0	3	14	10	0	12	8	13	0	0	0	0	7	8	5	0	0	0	0	11	4	13	0	15	0	5	0	0	13	17	0	8	10	19	9	8	0	0	6	11	0	10	0	13	10	0	6	2	17	0	13	0	19	9	3	0	10	12	13	0	0	13	9	0	0	7	8	0	15	13	12	5	5	0	19	0	19	0	1	10	16	13	0	0	12	9	6	11	6	9	17	0	9	7	8	6	10	5	3	2	9	0	0	0	7	17	11	0	0	13	12	10	7	0	17	18	0	0	0	9	14	10	20	9	4	9	0	0	8	9	0	0	0	0	0	8	20	1	1	13	6	20	0	8	21	0	0	0	4	17	13	0	0	0	5	3	11	5	7	14	17	7	0	9	0	18	10	0	0	8	7	0	12	10	7	0	0	0	9	0	0	9	0	15	4	14	8	10	17	3	9	13	13	11	16	0	0	10	0	0	3	4	0	12	11	14	12	13	0	12	12	3	7	0	7
371	2	0	13	0	10	0	11	8	10	8	4	6	0	13	12	9	17	10	0	7	9	0	20	17	0	8	10	20	12	11	0	6	0	1	0	11	13	0	11	6	17	0	0	10	6	0	0	10	4	0	7	0	1	0	0	0	18	12	5	9	8	5	7	0	14	5	15	15	0	6	15	11	17	0	0	4	10	12	17	0	0	6	0	0	0	9	0	0	6	9	11	9	0	13	10	11	0	14	11	7	9	5	6	6	7	11	0	3	13	2	13	11	0	7	0	9	12	0	13	1	7	5	16	0	12	16	0	8	7	0	12	0	0	10	0	17	16	0	10	4	12	11	3	16	14	0	12	0	4	0	0	8	22	0	14	0	7	11	15	12	11	0	7	13	0	20	0	0	10	0	6	0	0	0	10	6	11	0	2	0	15	7	11	0	6	9	13	14	17	13	12	6	0	12	9	15	15	18	14	7	3	13	15	9	12	2	21	0	16	0	8	9	6	16	8	0	9	12	8	0	2	0	15	9	9	3	0	10	0	6	8	0	2	8	8	3	0	17
372	6	19	0	0	18	19	5	12	0	21	0	0	15	18	25	7	12	11	0	0	13	9	8	19	0	0	0	9	10	0	14	9	8	15	10	15	0	9	8	13	13	13	0	8	0	4	0	0	16	17	8	4	7	6	10	17	14	11	12	6	15	0	16	9	0	0	0	10	6	18	7	10	16	0	1	5	0	14	14	9	12	0	0	7	0	0	15	0	11	6	8	15	0	3	11	0	0	8	0	13	12	18	10	11	0	0	0	8	19	0	2	0	9	6	9	4	0	20	1	6	6	11	10	0	13	0	7	4	5	0	14	3	15	14	5	0	11	11	0	11	12	0	0	12	0	11	11	11	11	10	10	13	12	5	8	10	15	3	11	16	8	16	12	15	14	5	0	17	0	12	0	4	14	9	2	4	15	0	13	3	10	8	9	10	9	3	23	13	4	0	0	0	9	0	7	0	0	11	14	2	10	15	4	15	12	15	10	11	0	9	18	14	15	6	4	14	10	0	7	0	5	14	4	7	8	0	15	0	12	6	9	20	7	0	8	2	0	9
373	14	6	21	27	0	11	8	12	10	0	0	0	7	0	0	13	5	0	9	1	3	14	11	0	12	16	15	0	20	7	7	6	3	6	9	14	11	17	12	3	12	0	14	0	0	12	9	17	0	8	4	12	10	11	12	0	0	8	13	0	16	8	1	17	15	9	0	10	0	6	0	15	8	3	8	9	0	0	0	5	0	11	0	10	5	6	10	0	13	0	6	9	25	5	10	12	3	1	6	13	0	0	0	12	9	0	0	20	11	11	5	0	0	0	0	13	0	10	0	11	10	6	11	18	9	7	17	11	0	18	9	5	0	0	12	0	14	9	0	11	0	0	11	8	1	7	15	0	17	12	10	0	4	5	13	4	6	12	0	0	13	0	0	7	11	11	0	0	12	0	12	0	10	5	0	0	0	0	15	14	13	0	15	13	0	10	18	0	14	3	12	7	13	14	0	17	4	0	19	13	8	13	16	0	16	9	0	0	5	11	12	13	7	10	11	0	0	13	17	22	13	0	10	0	11	8	0	14	2	0	0	0	10	15	17	0	7	0
374	12	0	0	0	19	0	11	12	0	0	8	0	8	0	7	4	15	0	10	0	0	11	9	0	16	0	0	0	4	11	8	4	0	0	13	5	6	7	0	0	14	20	13	6	6	0	10	0	10	0	10	0	0	0	11	9	7	21	22	6	5	0	0	7	17	14	7	11	8	1	4	13	8	6	13	16	13	0	0	0	0	0	17	18	0	2	0	0	7	13	3	0	0	14	0	4	9	7	8	0	0	6	9	0	0	0	0	16	9	5	17	0	0	2	12	6	14	0	19	0	12	0	7	15	0	16	8	0	15	11	9	9	1	11	0	12	6	9	7	10	0	0	6	11	7	6	11	0	2	0	0	14	20	15	5	0	20	0	14	0	0	17	4	2	14	11	10	10	0	10	9	1	14	16	8	0	15	4	11	9	8	11	0	9	0	0	0	0	0	9	12	6	10	9	0	9	23	0	14	17	3	0	5	0	14	5	11	8	0	0	5	12	3	8	5	1	8	0	0	0	0	10	9	7	0	21	0	7	0	0	7	5	0	11	0	0	8	14
375	10	0	0	13	0	0	0	4	2	0	13	10	14	0	0	15	17	7	0	21	7	9	0	15	17	12	0	0	20	0	1	0	0	0	12	10	0	9	19	0	0	14	0	0	6	0	14	13	8	11	5	7	0	13	7	16	3	0	6	0	10	14	0	16	9	16	0	8	1	15	3	10	8	10	3	6	12	0	0	0	16	19	6	0	9	0	0	0	5	14	11	0	0	0	4	0	0	5	0	0	11	3	11	14	6	16	15	2	1	0	0	5	13	14	12	5	10	0	10	5	0	0	15	11	1	12	5	1	6	0	18	0	8	0	14	6	7	0	8	0	7	5	0	7	0	0	6	14	9	18	0	6	20	13	5	0	3	12	6	6	17	4	14	10	5	0	0	13	8	11	0	0	7	14	22	17	0	9	6	0	11	3	6	7	0	0	6	10	9	7	0	0	5	0	0	6	0	3	0	0	19	0	0	6	5	14	9	16	10	0	9	10	13	11	16	8	3	16	10	0	15	3	5	0	15	12	12	0	15	22	14	14	12	13	5	11	0	0
376	0	20	14	8	7	0	20	4	19	12	13	14	0	0	0	16	0	0	13	16	6	5	0	12	6	0	4	5	13	16	24	15	0	20	15	0	12	10	13	13	17	0	5	4	10	0	12	0	7	1	12	0	14	11	2	15	4	10	0	22	16	0	0	2	0	13	10	5	0	0	17	7	0	6	0	3	10	0	11	23	0	14	15	0	0	9	15	0	9	17	10	9	4	9	11	6	5	0	14	21	13	14	0	17	14	8	8	5	0	14	11	15	3	12	4	5	18	8	9	15	0	10	16	10	7	0	2	0	8	7	13	0	4	0	6	6	21	12	0	12	0	5	14	1	17	10	0	6	4	0	20	1	11	21	0	0	18	13	7	16	0	15	0	0	0	9	17	8	0	0	0	6	11	12	3	10	9	0	0	15	0	9	4	0	0	5	6	14	14	0	1	7	5	13	4	0	0	17	12	0	0	0	0	0	14	0	0	0	19	10	6	0	6	19	0	9	0	11	0	0	2	0	0	6	19	1	15	8	16	7	0	10	0	0	14	0	0	3
377	13	0	0	12	12	10	0	0	0	9	6	14	15	13	12	6	13	4	21	11	17	0	7	1	0	5	7	4	4	6	0	0	13	3	12	10	0	13	18	14	10	7	0	11	0	0	14	10	0	6	14	9	13	0	4	8	15	0	0	0	0	0	2	10	0	17	18	0	0	0	0	12	0	0	0	9	16	16	12	18	0	9	8	0	7	5	15	7	11	0	6	0	16	0	9	14	0	6	13	7	2	8	8	13	0	9	18	20	12	5	5	13	0	13	13	0	0	4	11	4	0	1	15	7	13	14	0	15	10	0	0	13	11	10	18	16	0	16	0	0	8	12	4	4	6	6	17	0	10	0	13	16	0	0	6	12	20	0	0	0	0	0	0	10	7	9	8	0	5	10	12	19	0	1	11	0	5	15	0	10	0	0	9	13	13	13	17	4	13	19	15	0	3	5	1	7	7	0	11	3	11	0	2	20	16	10	17	0	0	12	8	3	3	7	0	2	5	0	0	13	13	6	9	18	12	0	1	3	12	0	10	10	0	16	0	11	8	0
378	11	0	0	0	10	7	4	11	4	0	6	11	11	0	7	15	0	8	0	0	10	15	19	16	0	0	0	19	0	16	2	2	16	7	0	3	7	0	10	9	0	0	3	0	0	12	0	0	12	0	15	0	9	13	18	7	1	5	0	8	0	0	0	0	4	16	0	0	0	0	16	13	3	0	18	15	7	9	19	0	0	0	0	12	0	0	0	9	0	13	11	15	0	9	17	14	4	0	0	14	12	0	2	17	11	18	16	4	15	0	0	6	0	9	4	0	10	0	9	3	0	11	16	10	15	10	16	0	14	11	2	7	15	0	0	0	8	6	1	0	6	0	8	13	0	7	11	20	0	14	14	0	0	0	0	17	0	5	0	20	1	16	8	18	13	0	8	15	19	0	0	0	13	18	13	14	0	1	4	3	15	4	12	0	10	15	1	19	0	0	0	2	8	5	0	14	15	11	0	5	2	0	8	18	0	8	10	0	0	0	11	0	0	10	2	0	15	9	12	7	6	8	7	10	0	8	15	0	12	12	0	12	0	0	0	0	0	26
